,Cell name,Expression pattern,Slope,Fitted function,Intercept,Treat,Treat2,adjusted P-value,R-squared,mod_rsquared_adj
30,LYVE_FOLR_Macrophages x vCM_3,linear up quadratic down,-0.00035751862149103705,linear_quadratic,0.0005422416119200851,0.0008099628395791854,-0.0007723751069942946,0.1374215682368151,0.309737632973369,0.6548688164866844
31,healthy_CM x vCM_3,quadratic down,-0.005253156722484344,quadratic,0.008701152635839706,-0.0034753506765471424,nan,0.10334005378902587,0.30775964747690654,0.6538798237384532
32,Endocardial_Endo x Lymphatic_Endo,quadratic up,0.00047676993391631856,quadratic,0.00012168566416544878,0.00031541848072063727,nan,0.11344071607135055,0.3075161923284203,0.6537580961642102
33,perivascular_fibroblasts x vSMCs_1,quadratic up,0.0003265936528114538,quadratic,1.1517451330357478e-05,0.00021606579285864263,nan,0.12159453097714024,0.3039366116368608,0.6519683058184305
34,Endocardial_Endo x perivascular_fibroblasts,quadratic up,0.00037180641347497195,quadratic,6.722136538535103e-05,0.00024597736920434346,nan,0.11354817114681524,0.2969820442633142,0.6484910221316571
35,Fib_SCARA5 x healthy_CM,linear up quadratic down,-0.004478021972266881,linear_quadratic,0.008509991385103294,0.01299068789813167,-0.011556840177002025,0.1520482683422788,0.29655996977044785,0.6482799848852239
36,Lymphatic_Endo x vSMCs_1,quadratic up,0.0003064247049762555,quadratic,4.106462750863923e-05,0.00020272254608203567,nan,0.1278015250757131,0.29483764115814215,0.6474188205790712
37,CD8 x damaged_CM,linear down,-0.00024322839859370346,linear,0.00038841337664233884,-0.00024322839859370344,nan,0.10397301544450585,0.29326878439794135,0.6466343921989708
38,CCL18_Macrophages x prolif,quadratic up,0.0018673932262304363,quadratic,0.0001386435620439547,0.001235418369374347,nan,0.1278015250757131,0.28618403865035913,0.6430920193251796
39,Lymphatic_Endo x vSMCs_2,quadratic up,7.974342032021476e-05,quadratic,3.069676617023383e-05,5.275615489898749e-05,nan,0.1374215682368151,0.2828058634493875,0.641402931724694
40,Adipo x prolif,quadratic up,0.00022068099708705459,quadratic,1.400634401532846e-06,0.0001459967583386484,nan,0.1374215682368151,0.278717400677148,0.639358700338574
41,Capillary_Endo x Lymphatic_Endo,quadratic up,0.0009788202983454617,quadratic,0.0004962295265954402,0.0006475618310630202,nan,0.1374215682368151,0.277355434780329,0.6386777173901645
42,Mast x vCM_3,quadratic down,-5.4654900351605956e-05,quadratic,9.406195328114664e-05,-3.615824825872335e-05,nan,0.11553062750803274,0.276710388324393,0.6383551941621965
43,Lymphatic_Endo x Monocytes,quadratic up,0.0004770478753182538,quadratic,0.00016801924213336814,0.0003156023594606569,nan,0.14579333008866666,0.2725248571191907,0.6362624285595955
44,Fib_3 x perivascular_fibroblasts,quadratic up,0.0002358919586097005,quadratic,0.00014449926944095558,0.00015605993143843355,nan,0.14690331226504622,0.2696510577433535,0.6348255288716766
45,NK x vCM_3,linear down,-8.100234675627146e-05,linear,0.00012312780565880635,-8.100234675627146e-05,nan,0.12159453097714024,0.2692685022786525,0.6346342511393263
46,Monocytes x healthy_CM,linear up quadratic down,-0.0016750306718249946,linear_quadratic,0.003111771225651127,0.006120091467514594,-0.005157048310546038,0.17696550205127173,0.2628525742513711,0.6314262871256855
47,prolif x vSMCs_2,quadratic up,0.00012481887986734197,quadratic,3.23117586326861e-05,8.25768964280346e-05,nan,0.13854136765683897,0.2594842228182974,0.6297421114091488
48,Monocytes x intermediate_CM,quadratic down,-0.0010542685272630276,quadratic,0.002404326375996864,-0.0006974764000098498,nan,0.14690331226504622,0.2534396835721696,0.6267198417860849
49,Venous_Endo x vSMCs_2,quadratic up,0.00033161708405915946,quadratic,0.00018692550757925692,0.00021938916318768275,nan,0.1520482683422788,0.25251469465690624,0.6262573473284532
50,Endocardial_Endo x prolif,quadratic up,0.0011066703380675673,quadratic,0.000228187068035827,0.0007321440633316716,nan,0.1374215682368151,0.2505843038743323,0.6252921519371661
51,Fib_SCARA5 x intermediate_CM,quadratic down,-0.003352366779135152,quadratic,0.007054986740718468,-0.002217837915254819,nan,0.1556544685381425,0.24995021693344155,0.6249751084667208
52,Pericyte_1 x vCM_3,linear down,-0.0005642573167191607,linear,0.0010611362218700888,-0.0005642573167191607,nan,0.1374215682368151,0.24853720396741663,0.6242686019837084
53,Fib_0 x vSMCs_2,quadratic up,0.0005500963570494833,quadratic,0.000536664266352167,0.0003639293186238529,nan,0.1412204442863109,0.24829938407250096,0.6241496920362506
54,Mast x damaged_CM,linear down,-0.00023562428122158205,linear,0.00040501906893065096,-0.00023562428122158205,nan,0.1374215682368151,0.24749042284451483,0.6237452114222574
55,CD8 x vCM_3,quadratic down,-7.086910182517735e-05,quadratic,0.00010587515458387425,-4.6885138591094536e-05,nan,0.1412204442863109,0.24578807253313684,0.6228940362665685
56,Endocardial_Endo x SPP1_Macrophages,quadratic up,0.0007030614504666404,quadratic,0.0002108054002399156,0.0004651270115500986,nan,0.1520482683422788,0.24491236244382986,0.6224561812219149
57,LYVE_PLTP_Macrophages x Lymphatic_Endo,quadratic up,0.0009594512521799704,quadratic,0.00016715763809949688,0.0006347477782465114,nan,0.1520482683422788,0.24478982634312718,0.6223949131715636
58,LYVE_PLTP_Macrophages x Venous_Endo,quadratic up,0.0015897969177475035,quadratic,0.0009596043728280756,0.001051767934129594,nan,0.1625088218397893,0.24340820861395962,0.6217041043069798
59,Pericyte_1 x healthy_CM,quadratic down,-0.005010766863535494,quadratic,0.010259396501491474,-0.0033149919047099166,nan,0.1520482683422788,0.24296915180736722,0.6214845759036836
60,Lymphatic_Endo x prolif,quadratic up,0.00198391334089192,quadratic,-2.0730119663667267e-05,0.0013125050204515734,nan,0.15262814629489654,0.23910149386572965,0.6195507469328648
61,Arterial_Endo x SPP1_Macrophages,quadratic up,0.0009625263994180014,quadratic,0.0004400824423524387,0.000636782214985935,nan,0.1625088218397893,0.23591634702481612,0.617958173512408
62,Fib_3 x vCM_3,quadratic down,-0.0002945516841822268,quadratic,0.0006297719030731613,-0.00019486766700093497,nan,0.1520482683422788,0.234221953349793,0.6171109766748964
63,Pericyte_1 x Pericyte_2,quadratic down,-0.00046456554843884323,quadratic,0.0008503713543554171,-0.00030734437945797256,nan,0.1520482683422788,0.2297783052245045,0.6148891526122522
64,CD4 x damaged_CM,linear down,-0.00046170137260104227,linear,0.0008009394934087024,-0.00046170137260104227,nan,0.1479126606798726,0.22950436844722133,0.6147521842236107
65,CCL18_Macrophages x Myofib,quadratic up,0.004769973318230145,quadratic,0.001504697165695808,0.0031556892121016203,nan,0.16934449520367761,0.22852912753744115,0.6142645637687206
66,LYVE_FOLR_Macrophages x healthy_CM,linear up quadratic down,-0.0019352851190854484,linear_quadratic,0.0044386585426258104,0.011750265456805761,-0.009054001234966086,0.27377249785055724,0.22516248919740778,0.6125812445987039
67,Arterial_Endo x LYVE_PLTP_Macrophages,quadratic up,0.000739196991497665,quadratic,0.000871550636993303,0.0004890333375182636,nan,0.1520482683422788,0.22241922628810262,0.6112096131440513
68,Neuronal x vCM_3,linear down,-0.00011837653156003544,linear,0.00018456762043580425,-0.00011837653156003544,nan,0.1520482683422788,0.22157054128718268,0.6107852706435912
69,Monocytes x Venous_Endo,quadratic up,0.001045429034239734,quadratic,0.0008687714587361287,0.0006916284233204528,nan,0.16934449520367761,0.22019169334109634,0.6100958466705482
70,Myofib x SPP1_Macrophages,quadratic up,0.006854726922014947,quadratic,0.0013948635878997585,0.004534907505044755,nan,0.16934449520367761,0.2195147891691993,0.6097573945845998
71,Monocytes x perivascular_fibroblasts,quadratic up,0.00038541901604003846,quadratic,8.802358550247865e-05,0.00025498310994906235,nan,0.16934449520367761,0.2194967849938244,0.6097483924969122
72,CCL18_Macrophages x Lymphatic_Endo,quadratic up,0.0006819114942407806,quadratic,0.00013330818771115777,0.00045113475535795463,nan,0.16690029836857143,0.21941654294605983,0.60970827147303
73,Fib_SCARA5 x Pericyte_2,quadratic down,-0.0004700363138710911,quadratic,0.0008795072655806673,-0.00031096369434816337,nan,0.16934449520367761,0.21909799401920715,0.6095489970096035
74,Fib_0 x vSMCs_1,quadratic up,0.0019094640623224836,quadratic,0.0008510108363460997,0.0012632513308486533,nan,0.1625088218397893,0.21864117744755696,0.6093205887237785
75,healthy_CM x intermediate_CM,linear down,-0.03697849938975412,linear,0.07385125819410752,-0.03697849938975412,nan,0.1520482683422788,0.21559110988448016,0.60779555494224
76,Endocardial_Endo x vSMCs_1,linear up,0.00020723847163948354,linear,0.0001147162088166689,0.00020723847163948351,nan,0.15262814629489654,0.2135688802459843,0.606784440122992
77,Fib_3 x Venous_Endo,linear up,0.0007048785253075302,linear,0.0010606888407997668,0.0007048785253075302,nan,0.15344733542108682,0.21152981434873963,0.6057649071743697
78,damaged_CM x healthy_CM,quadratic down,-0.012505792392953703,quadratic,0.023982247700575755,-0.008273504170851298,nan,0.16893164563344856,0.20902882515917975,0.6045144125795898
79,Capillary_Endo x healthy_CM,linear up quadratic down,-0.005269117178082958,linear_quadratic,0.013850497478951559,0.03338678793820047,-0.02557373272786801,0.28136805394835873,0.20888419334289632,0.6044420966714481
80,LYVE_PLTP_Macrophages x perivascular_fibroblasts,quadratic up,0.0005024482128930582,quadratic,0.00012038178954320948,0.00033240655644897266,nan,0.16934449520367761,0.20839397934318793,0.604196989671594
81,Monocytes x vCM_3,quadratic down,-0.00024406346911915835,quadratic,0.000430066247083465,-0.00016146598842049632,nan,0.17696550205127173,0.20619672619942886,0.6030983630997142
82,Venous_Endo x vSMCs_1,quadratic up,0.0011084442676230807,quadratic,0.00026191710122625955,0.0007333176485884207,nan,0.16934449520367761,0.20609273796825567,0.6030463689841279
83,LYVE_PLTP_Macrophages x Myofib,quadratic up,0.005686476576716516,quadratic,0.002637411116506061,0.0037620237244159467,nan,0.16934449520367761,0.20331540698763184,0.601657703493816
84,Arterial_Endo x vSMCs_1,quadratic up,0.0005417482936748343,quadratic,0.00033004766056272565,0.00035840645889785865,nan,0.16893164563344856,0.2024968224425545,0.6012484112212773
85,Arterial_Endo x prolif,linear up,0.0018625059985590622,linear,0.0002363529308496929,0.0018625059985590622,nan,0.1625088218397893,0.2022739044245484,0.6011369522122743
86,Myofib x vSMCs_1,quadratic up,0.0017068664737554056,quadratic,0.0007011488249537835,0.0011292180811875944,nan,0.16934449520367761,0.20103743885033754,0.6005187194251688
87,Endocardial_Endo x Myofib,quadratic up,0.002152357059200665,quadratic,0.0019384495127149663,0.0014239429655406289,nan,0.16934449520367761,0.20073454162609317,0.6003672708130466
88,NK x healthy_CM,quadratic down,-0.0007127885612299023,quadratic,0.0011221116210606342,-0.00047156221285053957,nan,0.16934449520367761,0.19911585163707457,0.5995579258185375
89,Purkinje_fibers x vCM_3,quadratic down,-4.6067302703073995e-06,quadratic,6.921034011715134e-06,-3.0476918941058174e-06,nan,0.16934449520367761,0.19688587524133772,0.5984429376206689
90,damaged_CM x vCM_3,linear down,-0.0019414851743827987,linear,0.0030867591645198566,-0.001941485174382799,nan,0.16893164563344856,0.19608208506668912,0.5980410425333448
91,Mast x Myofib,quadratic up,0.0012670499907503547,quadratic,0.0005885654588538376,0.0008382470341548844,nan,0.18499421269626468,0.19497416039845417,0.5974870801992271
92,Capillary_Endo x Myofib,linear up,0.0031290442193170477,linear,0.0065657538726449135,0.0031290442193170477,nan,0.16934449520367761,0.19426066023142607,0.597130330115713
93,SPP1_Macrophages x prolif,quadratic up,0.00345328491267948,quadratic,0.0001531572247108735,0.002284602704926521,nan,0.16934449520367761,0.1931258821104651,0.5965629410552326
94,Pericyte_1 x perivascular_fibroblasts,quadratic up,0.00033780140801747423,quadratic,0.00012833591872206358,0.00022348054967926095,nan,0.2011286442875292,0.19231737573468255,0.5961586878673413
95,Mast x intermediate_CM,linear down,-0.00046106859210773255,linear,0.0008303519620034695,-0.00046106859210773255,nan,0.16934449520367761,0.19106136716033328,0.5955306835801667
96,Pericyte_2 x damaged_CM,quadratic down,-0.00038973009557047197,quadratic,0.0008153532834619867,-0.0002578352070697542,nan,0.16934449520367761,0.18986406518233045,0.5949320325911652
97,CD4 x vCM_3,quadratic down,-0.00011073291974646803,quadratic,0.00019529498997073724,-7.325799474243174e-05,nan,0.16934449520367761,0.18827580506009944,0.5941379025300496
98,SPP1_Macrophages x Venous_Endo,quadratic up,0.0018442105180084933,quadratic,0.0006011704145972708,0.0012200812977887076,nan,0.21003021129925759,0.18660123156714636,0.5933006157835733
99,Fib_SCARA5 x perivascular_fibroblasts,quadratic up,0.0007194728409687635,quadratic,0.0002815433538242315,0.0004759843569707125,nan,0.18297526676245723,0.1840265617870681,0.5920132808935341
100,CCL18_Macrophages x Endocardial_Endo,quadratic up,0.0006819889845503857,quadratic,0.00019417733686623176,0.0004511860209139125,nan,0.18179375617808033,0.18366203912884838,0.5918310195644242
101,Mast x healthy_CM,quadratic down,-0.0006572454066813623,quadratic,0.0011451484383333075,-0.00043481631891754047,nan,0.16937536091250027,0.18306123824362108,0.5915306191218104
102,NK x damaged_CM,linear down,-0.0002389673207722914,linear,0.00038586774839343357,-0.0002389673207722914,nan,0.16934449520367761,0.1821918087262826,0.5910959043631412
103,Arterial_Endo x healthy_CM,linear up quadratic down,-0.0016203838872073718,linear_quadratic,0.005902177413341981,0.017165928097751186,-0.012428531170087508,0.3992952271874284,0.18201239502973587,0.591006197514868
104,Pericyte_1 x damaged_CM,linear down,-0.0015906598099147062,linear,0.0033244311671005236,-0.0015906598099147062,nan,0.16934449520367761,0.18183880872689406,0.590919404363447
105,Fib_0 x prolif,linear up,0.007660365957438521,linear,0.0006332595309221662,0.007660365957438521,nan,0.16934449520367761,0.18057730840176167,0.5902886542008808
106,Endocardial_Endo x LYVE_PLTP_Macrophages,quadratic up,0.0005504384655396697,quadratic,0.00043720408105584857,0.00036415564862610336,nan,0.16934449520367761,0.1791564199431257,0.5895782099715627
107,CD8 x perivascular_fibroblasts,quadratic up,0.00035542608780826326,quadratic,2.2586200113181753e-05,0.0002351405754638863,nan,0.17696550205127173,0.17886671993630954,0.5894333599681548
108,Pericyte_2 x healthy_CM,quadratic down,-0.0017655595808749715,quadratic,0.0033869815656342533,-0.0011680479011058874,nan,0.19610845907611463,0.17826160432521143,0.5891308021626058
109,Neuronal x damaged_CM,linear down,-0.00043769330954163425,linear,0.0007068593232715232,-0.00043769330954163425,nan,0.16934449520367761,0.17780727883479153,0.5889036394173958
110,Fib_3 x healthy_CM,linear up quadratic down,-0.0016301168956927503,linear_quadratic,0.0047184416215097025,0.009894559214047161,-0.0076244233764321415,0.30057094632571746,0.1766751645966258,0.588337582298313
111,CD4 x perivascular_fibroblasts,quadratic up,0.0004811127699336822,quadratic,4.602154211971743e-05,0.000318291587099984,nan,0.17696550205127173,0.1762489845476478,0.5881244922738239
112,prolif x vSMCs_1,linear up,0.00034143224791914747,linear,5.1392736858949764e-05,0.00034143224791914747,nan,0.16934449520367761,0.17622947118898047,0.5881147355944902
113,Myofib x vSMCs_2,quadratic up,0.0005248376223601445,quadratic,0.000443299952868359,0.0003472188023897583,nan,0.2143741693504397,0.17362653204130596,0.5868132660206531
114,vSMCs_1 x vSMCs_2,quadratic up,0.00010192522210366044,quadratic,4.920832510269598e-05,6.743105304264596e-05,nan,0.2008142334099064,0.17346068797353476,0.5867303439867673
115,CD4 x Venous_Endo,quadratic up,0.0011987711882190217,quadratic,0.00043322329070825385,0.0007930755696228164,nan,0.2011272640359063,0.1732760558683838,0.5866380279341918
116,Myofib x Pericyte_2,quadratic down,-0.00048496268270631907,quadratic,0.0010840837263800653,-0.000320838588391943,nan,0.2011272640359063,0.16981806560849821,0.584909032804249
117,NK x intermediate_CM,linear down,-0.000575441550065522,linear,0.0009008356389173899,-0.000575441550065522,nan,0.18185916809901792,0.1659162561565466,0.5829581280782735
118,Mast x perivascular_fibroblasts,quadratic up,0.00022725175377487383,quadratic,3.4202071291516265e-05,0.00015034379858641007,nan,0.21003021129925759,0.16569197210906927,0.5828459860545346
119,CD8 x Venous_Endo,quadratic up,0.0008621092532922686,quadratic,0.00023501595901955142,0.0005703488654474969,nan,0.21057377256150195,0.16323425549299286,0.5816171277464965
120,CD8 x vSMCs_2,quadratic up,8.831740714038582e-05,quadratic,2.7221680808632162e-05,5.8428479649674874e-05,nan,0.21057377256150195,0.16281439440895673,0.5814071972044784
121,CD8 x Myofib,quadratic up,0.0017120456447806316,quadratic,0.0004763155843519779,0.0011326444848677726,nan,0.21003021129925759,0.1625621870184315,0.5812810935092158
122,CCL18_Macrophages x perivascular_fibroblasts,quadratic up,0.0006981040962818541,quadratic,0.00010748897077492294,0.00046184735607242365,nan,0.2209942122284127,0.16247300203251513,0.5812365010162577
123,NK_T x vCM_3,quadratic down,-1.4267743027924531e-05,quadratic,2.4544359469837876e-05,-9.439164488023908e-06,nan,0.24175410344308576,0.16143406402950067,0.5807170320147503
124,CD8 x prolif,quadratic up,0.0002391895673738064,quadratic,2.6574042081553594e-05,0.000158241542887464,nan,0.21003021129925759,0.16105259060816057,0.5805262953040803
125,CD8 x intermediate_CM,quadratic down,-0.0005181891436721658,quadratic,0.0008330801679840127,-0.00034282034330564615,nan,0.1930954446221079,0.16079140471178177,0.580395702355891
126,CD8 x healthy_CM,quadratic down,-0.0007367736239004447,quadratic,0.0011821399952314621,-0.00048743010109044603,nan,0.23751028785311354,0.1605146476776088,0.5802573238388044
127,CD4 x Myofib,quadratic up,0.0022387596009214223,quadratic,0.0010029029855080085,0.0014811046204631605,nan,0.21003021129925759,0.15953672161013743,0.5797683608050688
128,Arterial_Endo x CCL18_Macrophages,quadratic up,0.0008970667477976928,quadratic,0.0004954496717553123,0.0005934758267391379,nan,0.24082388807526117,0.1574386706761821,0.5787193353380908
129,LYVE_PLTP_Macrophages x healthy_CM,quadratic down,-0.0012487093171617,quadratic,0.003314093266028535,-0.0008261133256569365,nan,0.24175410344308576,0.15726301662716602,0.5786315083135829
130,LYVE_FOLR_Macrophages x perivascular_fibroblasts,quadratic up,0.00042785230447920855,quadratic,0.00018887174858595656,0.0002830558603876686,nan,0.2228939647159588,0.1533890995205166,0.5766945497602582
131,Fib_0 x SPP1_Macrophages,quadratic up,0.0036992063588726356,quadratic,0.0021032352924690873,0.002447297882237097,nan,0.24272523656188233,0.15298183274300858,0.5764909163715043
132,Fib_SCARA5 x Venous_Endo,quadratic up,0.0016319473480897646,quadratic,0.002138865396265821,0.0010796535530717703,nan,0.21003021129925759,0.1517694548678128,0.5758847274339064
133,Monocytes x Myofib,quadratic up,0.0028241501137070252,quadratic,0.002693123063107517,0.0018683836266169286,nan,0.24175410344308576,0.15122561313029492,0.5756128065651475
134,SPP1_Macrophages x healthy_CM,quadratic down,-0.0007404054826138591,quadratic,0.0016870564725034816,-0.0004898328435372427,nan,0.23751028785311354,0.15074567963169794,0.5753728398158489
135,CD4 x healthy_CM,quadratic down,-0.0010581909124006078,quadratic,0.001920994017590228,-0.000700071347117219,nan,0.24175410344308576,0.147774457982773,0.5738872289913864
136,Myofib x Myofib,quadratic up,0.02909948425133215,quadratic,0.014648968121618006,0.019251455386279214,nan,0.25146689339673056,0.1466590004915176,0.5733295002457589
137,NK_T x vSMCs_2,quadratic up,2.3047483605351133e-05,quadratic,7.4603069512072155e-06,1.5247610526777869e-05,nan,0.23751028785311354,0.146274717797936,0.5731373588989681
138,CD4 x intermediate_CM,quadratic down,-0.0008450941995453348,quadratic,0.0015239864138614529,-0.0005590921522605874,nan,0.22464248513136612,0.1459363530693022,0.572968176534651
139,Fib_0 x healthy_CM,linear up quadratic down,-0.004628971134887851,linear_quadratic,0.015255142057457444,0.02966552316908902,-0.022688337751477265,0.3336571381216504,0.1452053042627397,0.5726026521313697
140,Pericyte_1 x intermediate_CM,linear down,-0.0033895230853106043,linear,0.007560545702366485,-0.0033895230853106047,nan,0.21434863710801413,0.14280901682531566,0.5714045084126578
141,healthy_CM x healthy_CM,quadratic down,-0.07109273542024916,quadratic,0.12670652045558048,-0.047033088710801585,nan,0.25146689339673056,0.1426095184158228,0.5713047592079115
142,Capillary_Endo x Fib_3,linear up quadratic down,-0.00014566263675316917,linear_quadratic,0.0020307886505006234,0.007272014083088662,-0.004907340322890419,0.6972350728266394,0.14172954045772101,0.5708647702288607
143,Adipo x CCL18_Macrophages,quadratic up,0.0003281565213907491,quadratic,7.394494722247547e-06,0.00021709974571048894,nan,0.24175410344308576,0.14082494629423326,0.5704124731471166
144,SPP1_Macrophages x perivascular_fibroblasts,quadratic up,0.0006172052017278153,quadratic,7.374468253936557e-05,0.00040832676973299103,nan,0.25146689339673056,0.1399446377076652,0.5699723188538327
145,Myofib x healthy_CM,quadratic down,-0.005605619045717932,quadratic,0.015004659453511234,-0.0037085305031196738,nan,0.26350949852491806,0.1392914579840372,0.5696457289920186
146,CD4 x vSMCs_2,quadratic up,0.00010953712248072659,quadratic,5.3466133907491974e-05,7.246688664190236e-05,nan,0.24175410344308576,0.13894272692386134,0.5694713634619306
147,Fib_0 x LYVE_PLTP_Macrophages,quadratic up,0.003332609709024372,quadratic,0.003339658149374039,0.0022047671559755075,nan,0.24175410344308576,0.13803240822777207,0.569016204113886
148,Capillary_Endo x Pericyte_2,quadratic down,-0.0007562309810283161,quadratic,0.001536058204644638,-0.0005003025781229202,nan,0.25146689339673056,0.13775414257157126,0.5688770712857856
149,CD4 x prolif,linear up,0.0003995522643596712,linear,9.304556829638634e-05,0.00039955226435967126,nan,0.22519342952412463,0.1361835103596689,0.5680917551798345
150,Fib_3 x Pericyte_2,quadratic down,-0.0002483345181403381,quadratic,0.0005260817246311571,-0.00016429160240642425,nan,0.2647459346557924,0.13598246599738517,0.5679912329986927
151,LYVE_PLTP_Macrophages x prolif,quadratic up,0.0033319017414768595,quadratic,0.0006071365729705819,0.002204298783218858,nan,0.23235965181823354,0.13524508480040376,0.5676225424002019
152,Mast x vSMCs_2,quadratic up,5.55616044343359e-05,quadratic,2.5947412610517494e-05,3.675809989342831e-05,nan,0.25146689339673056,0.13507930820262204,0.5675396541013109
153,Adipo x Lymphatic_Endo,quadratic up,0.00026706820890880115,quadratic,3.286522647935451e-05,0.00017668532076014064,nan,0.2647459346557924,0.13501531462430627,0.5675076573121531
