,Cell name,Expression pattern,Slope,Fitted function,Intercept,Treat,Treat2,adjusted P-value,R-squared,mod_rsquared_adj
42,Pericyte_1 x Pericyte_1,linear down,-0.004507679261007757,linear,0.09729285695613467,-0.004507679261007757,nan,0.36026566568209817,0.19613773034393278,0.5980688651719663
43,Fib_SCARA5 x NK,linear down quadratic up,-0.004417576797537644,linear_quadratic,0.12726005375794522,-0.012168420580466856,0.000336993207953444,0.36026566568209817,0.19506987189051805,0.5975349359452593
44,CD4 x damaged_CM,quadratic down,-0.0042586603180358755,quadratic,0.07739449783981452,-0.00018515914426242935,nan,0.36026566568209817,0.19377826616008575,0.596889133080043
45,LYVE_PLTP_Macrophages x Pericyte_1,quadratic down,-0.0025706494687244416,quadratic,0.06473441646997877,-0.00011176736820541051,nan,0.36026566568209817,0.19357908260732692,0.5967895413036637
46,Mast x vCM_3,linear down,-0.004307399793220759,linear,0.0949896430765842,-0.004307399793220759,nan,0.36026566568209817,0.19350004935715326,0.5967500246785766
47,CD8 x damaged_CM,quadratic down,-0.004042901449102124,quadratic,0.07577630632281138,-0.00017577832387400538,nan,0.36026566568209817,0.1899589863009956,0.5949794931504978
48,Lymphatic_Endo x Lymphatic_Endo,linear down quadratic up,0.0021261991305533347,linear_quadratic,0.11667648070745401,-0.021792107183014636,0.001039926361459477,0.6783993796889497,0.18400247610479803,0.5920012380523991
49,Fib_SCARA5 x intermediate_CM,quadratic down,-0.0032610335974817425,quadratic,0.06991229743565852,-0.00014178406945572792,nan,0.36026566568209817,0.18246840126287756,0.5912342006314388
50,Lymphatic_Endo x Pericyte_1,linear down quadratic up,-0.002607509132085032,linear_quadratic,0.10478104354110085,-0.009942544898979416,0.0003189145985606254,0.3777738518946069,0.1823746427031243,0.5911873213515622
51,LYVE_PLTP_Macrophages x healthy_CM,quadratic down,-0.0028790244367388773,quadratic,0.06704722873008703,-0.00012517497551038596,nan,0.3777738518946069,0.18097533095252705,0.5904876654762634
52,LYVE_PLTP_Macrophages x Pericyte_2,quadratic down,-0.003375772587971321,quadratic,0.07077283986433036,-0.00014677272121614438,nan,0.36026566568209817,0.18085572550636697,0.5904278627531835
53,Fib_SCARA5 x Pericyte_1,linear down,-0.004038806714680339,linear,0.09190082267336934,-0.004038806714680338,nan,0.36026566568209817,0.18077245966493172,0.5903862298324658
54,Lymphatic_Endo x intermediate_CM,linear down,-0.0029670814625250134,linear,0.07957598227358309,-0.0029670814625250134,nan,0.36026566568209817,0.1800808857189793,0.5900404428594896
55,Neuronal x Neuronal,linear down quadratic up,-0.006105441408551195,linear_quadratic,0.2112703533084903,-0.030006249322452716,0.0010391655614739792,0.3948148451756856,0.17996112115597251,0.5899805605779864
56,Neuronal x intermediate_CM,linear down,-0.004937439695307895,linear,0.10223510195058623,-0.004937439695307895,nan,0.36026566568209817,0.17851353970319417,0.5892567698515971
57,Monocytes x Pericyte_2,quadratic down,-0.0035150858515313947,quadratic,0.07181768934103092,-0.00015282981963179976,nan,0.36026566568209817,0.17844298069869846,0.5892214903493492
58,NK x intermediate_CM,linear down,-0.0043887295350717725,linear,0.09592493510787087,-0.0043887295350717725,nan,0.36026566568209817,0.1783884466564093,0.5891942233282045
59,Lymphatic_Endo x perivascular_fibroblasts,linear down quadratic up,0.002807620747355723,linear_quadratic,0.08042342056510142,-0.01400650767893097,0.0007310490620124649,0.4764729560533275,0.17805960082796812,0.5890298004139841
60,Pericyte_2 x vCM_3,linear down,-0.0038429463101205255,linear,0.08964842802093148,-0.0038429463101205255,nan,0.36026566568209817,0.1779654057354938,0.588982702867747
61,LYVE_FOLR_Macrophages x Neuronal,linear down,-0.0037497483689924436,linear,0.08857665169795856,-0.0037497483689924436,nan,0.36026566568209817,0.17696917044305227,0.588484585221526
62,Fib_3 x Neuronal,linear down,-0.004394622621136476,linear,0.09599270559761494,-0.004394622621136476,nan,0.36026566568209817,0.17581233447337596,0.5879061672366881
63,Pericyte_2 x perivascular_fibroblasts,linear down,-0.00316216597374351,linear,0.08181945415259584,-0.0031621659737435105,nan,0.36026566568209817,0.17531291038030794,0.587656455190154
64,NK x vCM_4,linear down,-0.0047809108211311095,linear,0.10043501989755321,-0.0047809108211311095,nan,0.36026566568209817,0.17459950197648078,0.5872997509882404
65,Myofib x Neuronal,linear down quadratic up,-0.00427088001428395,linear_quadratic,0.12934884352874695,-0.01296567449176797,0.0003780345424993052,0.36026566568209817,0.17189427213134323,0.5859471360656717
66,Pericyte_2 x prolif,linear down,-0.004048629548162334,linear,0.09201378525841228,-0.004048629548162334,nan,0.36026566568209817,0.16885874844370896,0.5844293742218545
67,Fib_0 x vCM_3,quadratic down,-0.0030694608459559025,quadratic,0.06847550179921473,-0.00013345481938938707,nan,0.36026566568209817,0.1682440409468875,0.5841220204734437
68,Fib_3 x Pericyte_2,quadratic down,-0.002926865756027876,quadratic,0.06740603862475451,-0.00012725503287077723,nan,0.3777738518946069,0.16523674560738366,0.5826183728036917
69,Monocytes x vCM_3,quadratic down,-0.003920202211320554,quadratic,0.07485606203944961,-0.00017044357440524146,nan,0.3777738518946069,0.1633954090589136,0.5816977045294568
70,Lymphatic_Endo x vCM_3,linear down quadratic up,-0.0037049812109277826,linear_quadratic,0.12462777771644709,-0.012846468294985819,0.00039745596017643636,0.3777738518946069,0.16275470051348406,0.5813773502567421
71,Pericyte_2 x damaged_CM,quadratic down,-0.0030173408325215997,quadratic,0.06808460169845745,-0.00013118873184876523,nan,0.3777738518946069,0.16012201519624392,0.5800610075981218
72,Pericyte_1 x intermediate_CM,linear down,-0.003439711881848622,linear,0.08501123209580459,-0.0034397118818486217,nan,0.36026566568209817,0.1595535599608191,0.5797767799804094
73,LYVE_FOLR_Macrophages x vCM_3,quadratic down,-0.0037015976976684855,quadratic,0.07321652818705908,-0.0001609390303334124,nan,0.3777738518946069,0.15872995940606915,0.5793649797030346
74,Myofib x healthy_CM,quadratic down,-0.0029030158923172883,quadratic,0.06722716464692513,-0.00012621808227466472,nan,0.3777738518946069,0.15848351708288333,0.5792417585414416
75,perivascular_fibroblasts x vCM_3,linear down quadratic up,-0.00309724121535594,linear_quadratic,0.11665617097328392,-0.011993079100892227,0.0003867755602407081,0.3777738518946069,0.15615959847023464,0.5780797992351173
76,Neuronal x SPP1_Macrophages,linear down,-0.0032265280423160506,linear,0.08255961794118002,-0.00322652804231605,nan,0.36026566568209817,0.15541872062159867,0.5777093603107993
77,Mast x intermediate_CM,linear down,-0.004346471960396668,linear,0.09543897299910714,-0.004346471960396668,nan,0.36026566568209817,0.15505925047081548,0.5775296252354076
78,Fib_3 x Pericyte_1,quadratic down,-0.002813808894217602,quadratic,0.06655811216117748,-0.00012233951713989575,nan,0.3777738518946069,0.15468403794469432,0.5773420189723472
79,Pericyte_2 x intermediate_CM,quadratic down,-0.0030304673540029674,quadratic,0.06818305060956771,-0.00013175945017404207,nan,0.3777738518946069,0.15384798577653047,0.5769239928882651
80,NK x Neuronal,linear down quadratic up,-0.005590097474667173,linear_quadratic,0.18207560686461285,-0.023673832587515906,0.0007862493527325535,0.3948148451756856,0.15351961932003133,0.5767598096600157
81,SPP1_Macrophages x healthy_CM,quadratic down,-0.0030561068695363976,quadratic,0.06837534697606842,-0.00013287421171897382,nan,0.3819192528811892,0.15212651441951586,0.576063257209758
82,Fib_SCARA5 x Fib_SCARA5,linear down,-0.004734717641773969,linear,0.09990379833494609,-0.004734717641773969,nan,0.3717099872523357,0.15038316231219007,0.5751915811560949
83,CD8 x vCM_3,quadratic down,-0.0037467872381120306,quadratic,0.07355544974038569,-0.00016290379296139264,nan,0.3777738518946069,0.14939044311927585,0.574695221559638
84,Monocytes x Pericyte_1,linear down,-0.003336645502584548,linear,0.08382596873426776,-0.003336645502584548,nan,0.3717099872523357,0.148649062389981,0.5743245311949905
85,prolif x vSMCs_1,quadratic up,0.0036290532376443484,quadratic,0.018236646172212843,0.00015778492337584123,nan,0.3777738518946069,0.14813723297011738,0.5740686164850588
86,Mast x Pericyte_1,linear down,-0.0031896747850432374,linear,0.08213580548254269,-0.003189674785043238,nan,0.37584056349274453,0.14621359229243747,0.5731067961462188
87,Pericyte_2 x Pericyte_2,quadratic down,-0.0033370686706827063,quadratic,0.07048256048466575,-0.00014508994220359593,nan,0.37584056349274453,0.1457742601502705,0.5728871300751354
88,Fib_SCARA5 x damaged_CM,linear down,-0.005019145389746076,linear,0.10317471743662532,-0.005019145389746076,nan,0.3777738518946069,0.14262044420560593,0.571310222102803
89,CD4 x intermediate_CM,quadratic down,-0.0035404242580471066,quadratic,0.07200772738989876,-0.000153931489480309,nan,0.3777738518946069,0.14216755524423752,0.5710837776221186
90,vCM_3 x vSMCs_2,quadratic down,-0.0037294881080416945,quadratic,0.07342570626485817,-0.000162151656871378,nan,0.3777738518946069,0.14215597864973506,0.5710779893248675
91,Arterial_Endo x LYVE_FOLR_Macrophages,linear up quadratic down,-0.0011317566808207303,linear_quadratic,0.014324976549488846,0.00990443600280302,-0.0004798344645053805,0.6680266928275299,0.14127526693294024,0.5706376334664701
92,healthy_CM x intermediate_CM,linear down,-0.0034080477357612614,linear,0.08464709441579997,-0.003408047735761262,nan,0.3777738518946069,0.14095671460385106,0.5704783573019254
93,Fib_SCARA5 x healthy_CM,quadratic down,-0.00319573863034423,quadratic,0.06942258518212718,-0.00013894515784105348,nan,0.3777738518946069,0.13570543860856987,0.567852719304285
94,Monocytes x NK,linear down,-0.0032399220085940305,linear,0.08271364855337682,-0.003239922008594031,nan,0.3777738518946069,0.13413722701620434,0.5670686135081022
95,CD4 x Pericyte_2,quadratic down,-0.0034946183317605996,quadratic,0.07166418294274995,-0.00015193992746785216,nan,0.3948148451756856,0.13342089525014278,0.5667104476250712
96,Capillary_Endo x LYVE_FOLR_Macrophages,linear up quadratic down,-0.0016764400107423401,linear_quadratic,0.023176946338223516,0.00871272479922237,-0.0004517028178245526,0.5300280784719641,0.13340215744319384,0.5667010787215969
97,damaged_CM x intermediate_CM,quadratic down,-0.0033689750963248758,quadratic,0.07072185867698201,-0.00014647717810108154,nan,0.3948148451756856,0.13164923434354703,0.5658246171717733
98,LYVE_PLTP_Macrophages x damaged_CM,quadratic down,-0.003868292754639318,quadratic,0.07446674111434033,-0.0001681866415060573,nan,0.3777738518946069,0.12907429874470622,0.5645371493723532
99,Lymphatic_Endo x SPP1_Macrophages,linear down quadratic up,0.002318596317410395,linear_quadratic,0.07869109034617336,-0.012656504318051468,0.0006510913319766027,0.5508935194729296,0.1289167000396949,0.5644583500198477
100,CD8 x Fib_3,quadratic down,-0.0027077227187115014,quadratic,0.06576246584488171,-0.00011772707472658701,nan,0.3948148451756856,0.12760125020195812,0.5638006251009792
101,NK x Pericyte_1,linear down,-0.00459398690502916,linear,0.0982853948623808,-0.00459398690502916,nan,0.3777738518946069,0.12744032780511927,0.5637201639025595
102,CD4 x Fib_3,quadratic down,-0.002719071284412491,quadratic,0.06584758008763913,-0.00011822049062663004,nan,0.3777738518946069,0.1269335740428461,0.5634667870214232
103,Myofib x NK,linear down,-0.003083863249302766,linear,0.08091897282152727,-0.0030838632493027656,nan,0.3777738518946069,0.12682575774542304,0.5634128788727113
104,LYVE_FOLR_Macrophages x Pericyte_2,quadratic down,-0.0028507941513940156,quadratic,0.06683550159000058,-0.0001239475717997398,nan,0.3948148451756856,0.12665860202765666,0.5633293010138284
105,Fib_3 x Fib_SCARA5,linear down,-0.004078143723556675,linear,0.09235319827544722,-0.004078143723556676,nan,0.3777738518946069,0.12550080580832668,0.5627504029041634
106,Fib_0 x Pericyte_1,quadratic down,-0.0023114805670319434,quadratic,0.06279064970728504,-0.00010049915508834538,nan,0.3916235434944741,0.12516223830929007,0.562581119154645
107,Capillary_Endo x Fib_SCARA5,quadratic down,-0.0028297322019466505,quadratic,0.06667753696914534,-0.00012303183486724566,nan,0.3948148451756856,0.12499343239129634,0.5624967161956482
108,Fib_3 x Mast,quadratic down,-0.002688666389387724,quadratic,0.06561954337495339,-0.00011689853866903148,nan,0.3777738518946069,0.12442012677516079,0.5622100633875805
109,Monocytes x vCM_4,linear down,-0.004643513352463513,linear,0.09885494900787586,-0.004643513352463513,nan,0.3777738518946069,0.12367357200749163,0.5618367860037458
110,Mast x Pericyte_2,quadratic down,-0.0032280486757915944,quadratic,0.0696649105229824,-0.0001403499424257215,nan,0.3948148451756856,0.12282769440410601,0.5614138472020531
111,Neuronal x healthy_CM,linear down,-0.004330321080963868,linear,0.09525323788562993,-0.004330321080963869,nan,0.3777738518946069,0.12273795667598575,0.5613689783379929
112,LYVE_FOLR_Macrophages x damaged_CM,quadratic down,-0.0034165618137857647,quadratic,0.0710787590579387,-0.0001485461658167724,nan,0.3948148451756856,0.1223622299345829,0.5611811149672915
113,CD8 x Pericyte_2,quadratic down,-0.0034754960859540982,quadratic,0.0715207660992012,-0.00015110852547626515,nan,0.3948148451756856,0.12135748352876674,0.5606787417643834
114,Neuronal x vSMCs_2,linear down,-0.0032071626901628925,linear,0.08233691639141873,-0.003207162690162893,nan,0.3777738518946069,0.12131875380172286,0.5606593769008614
115,Arterial_Endo x damaged_CM,linear up quadratic down,-0.0020397237464015636,linear_quadratic,0.031753395308079496,0.007249769561119423,-0.00040389101337047766,0.46461481958826994,0.11966278472188974,0.5598313923609448
116,LYVE_PLTP_Macrophages x Lymphatic_Endo,linear down quadratic up,0.0016141234458859456,linear_quadratic,0.0937063334540037,-0.01508942846090071,0.0007262413872515937,0.704750055173878,0.11927968164438929,0.5596398408221946
117,LYVE_FOLR_Macrophages x NK,quadratic down,-0.002804266823600603,quadratic,0.06648654663154997,-0.00012192464450437404,nan,0.3948148451756856,0.11887727118299041,0.5594386355914953
118,SPP1_Macrophages x damaged_CM,linear down,-0.004594853015454673,linear,0.09829535513227419,-0.004594853015454673,nan,0.3777738518946069,0.11870442654429725,0.5593522132721487
119,Capillary_Endo x Monocytes,quadratic down,-0.002417589264771517,quadratic,0.06358646494033184,-0.00010511257672919639,nan,0.39800494668368364,0.11813113397182351,0.5590655669859118
120,LYVE_PLTP_Macrophages x prolif,quadratic up,0.0053782834817692965,quadratic,0.005117419341275721,0.00023383841225083898,nan,0.3948148451756856,0.11805813566105683,0.5590290678305285
121,LYVE_FOLR_Macrophages x Pericyte_1,quadratic down,-0.002748157323193293,quadratic,0.06606572537849514,-0.00011948510100840403,nan,0.3948148451756856,0.11746946490958599,0.558734732454793
122,Neuronal x Pericyte_2,linear down,-0.004279704842656086,linear,0.09467115114509042,-0.004279704842656085,nan,0.3777738518946069,0.116730083008035,0.5583650415040176
123,CD4 x healthy_CM,quadratic down,-0.003049220493352776,quadratic,0.06832369915469128,-0.00013257480405881635,nan,0.3948148451756856,0.11599825076581638,0.5579991253829082
124,Lymphatic_Endo x healthy_CM,linear down,-0.0027741510081179276,linear,0.07735728204790163,-0.0027741510081179276,nan,0.3777738518946069,0.11534928228771657,0.5576746411438583
125,Neuronal x Purkinje_fibers,linear down,-0.0043151866235372335,linear,0.09507919162522364,-0.0043151866235372335,nan,0.3777738518946069,0.11491526861431822,0.5574576343071591
126,LYVE_PLTP_Macrophages x Neuronal,linear down,-0.0036208467325254644,linear,0.08709428287858831,-0.003620846732525465,nan,0.3777738518946069,0.11454651982729358,0.5572732599136468
127,Capillary_Endo x Pericyte_1,quadratic down,-0.002975747404326337,quadratic,0.06777265098699298,-0.00012938032192723206,nan,0.3948148451756856,0.11435686873304873,0.5571784343665245
128,Fib_SCARA5 x Monocytes,linear down,-0.0034493943082888464,linear,0.08512257999986719,-0.003449394308288847,nan,0.3777738518946069,0.11322460711813687,0.5566123035590684
129,CCL18_Macrophages x Lymphatic_Endo,quadratic up,0.003666833917176577,quadratic,0.017953291075721124,0.00015942756161637294,nan,0.4128133469712242,0.11318403638691854,0.5565920181934593
130,Fib_0 x prolif,quadratic up,0.003818895865848903,quadratic,0.016812826460678686,0.00016603895068908277,nan,0.3948148451756856,0.11088137578884782,0.5554406878944239
131,perivascular_fibroblasts x vSMCs_1,quadratic up,0.004188338516419958,quadratic,0.014042006581395781,0.0001821016746269547,nan,0.3948148451756856,0.11039438938142287,0.5551971946907114
132,Fib_0 x damaged_CM,quadratic down,-0.003327194894537302,quadratic,0.07040850716357522,-0.00014466064758857837,nan,0.3916235434944741,0.11004687592339368,0.5550234379616968
133,Fib_0 x Pericyte_2,quadratic down,-0.0026534127717435354,quadratic,0.06535514124262196,-0.00011536577268450154,nan,0.3948148451756856,0.10937326125884628,0.554686630629423
134,Fib_SCARA5 x LYVE_FOLR_Macrophages,quadratic down,-0.003142667096040682,quadratic,0.06902454867485056,-0.00013663769982785574,nan,0.3948148451756856,0.10916541173094918,0.5545827058654745
135,Fib_SCARA5 x Myofib,linear down,-0.004059189698945959,linear,0.09213522699242396,-0.004059189698945959,nan,0.3916235434944741,0.10787789522400182,0.5539389476120009
136,Capillary_Endo x Pericyte_2,quadratic down,-0.002718400252726367,quadratic,0.0658425473499932,-0.00011819131533592901,nan,0.42534473139395595,0.10724135050624284,0.5536206752531215
137,Arterial_Endo x Pericyte_2,linear up quadratic down,-0.002117083002400852,linear_quadratic,0.03391265926781331,0.006855002176184639,-0.00039009065993849963,0.46461481958826994,0.1068094656327856,0.5534047328163929
138,Capillary_Endo x damaged_CM,quadratic down,-0.002609004867168725,quadratic,0.0650220819583109,-0.00011343499422472718,nan,0.4281417357368032,0.1062698567836865,0.5531349283918432
139,CD4 x Pericyte_1,quadratic down,-0.002914092679943673,quadratic,0.06731024055412299,-0.00012669968173668143,nan,0.3916235434944741,0.10618257487230576,0.5530912874361528
140,Fib_3 x damaged_CM,linear down,-0.003989477941179344,linear,0.09133354177810793,-0.0039894779411793445,nan,0.3916235434944741,0.10599144219519696,0.5529957210975985
141,damaged_CM x vSMCs_2,quadratic down,-0.003209533017730715,quadratic,0.06952604308752583,-0.0001395449138143789,nan,0.3948148451756856,0.1055226678551987,0.5527613339275994
142,Capillary_Endo x vCM_3,quadratic down,-0.0031010679429134083,quadratic,0.06871255502639602,-0.00013482904099623515,nan,0.3948148451756856,0.10468051027861802,0.552340255139309
143,Monocytes x damaged_CM,quadratic down,-0.004189430296304274,quadratic,0.0768752726768275,-0.0001821491433175771,nan,0.3948148451756856,0.10388352485792962,0.5519417624289649
144,NK x damaged_CM,quadratic down,-0.0037373442129828164,quadratic,0.07348462705191657,-0.0001624932266514268,nan,0.3948148451756856,0.10290078131019698,0.5514503906550985
145,Fib_3 x Monocytes,quadratic down,-0.002789902661546326,quadratic,0.06637881541614288,-0.00012130011571940549,nan,0.3948148451756856,0.10271473051010693,0.5513573652550533
146,Fib_SCARA5 x LYVE_PLTP_Macrophages,linear down,-0.0029054328700011084,linear,0.0788670234595582,-0.002905432870001109,nan,0.3948148451756856,0.10247764116082403,0.5512388205804118
147,vCM_3 x vSMCs_1,quadratic down,-0.002602563141996777,quadratic,0.06497376901952129,-0.00011315491921725118,nan,0.4128133469712242,0.100524236049926,0.550262118024963
148,damaged_CM x vCM_4,linear down,-0.005907480713395312,linear,0.11339057365859154,-0.005907480713395312,nan,0.3948148451756856,0.09938482456968478,0.5496924122848426
149,Lymphatic_Endo x NK,linear down,-0.002702222128890471,linear,0.07653009993678588,-0.002702222128890471,nan,0.3948148451756856,0.0993647269193566,0.5496823634596785
150,Pericyte_1 x vCM_4,linear down,-0.0033320637837405483,linear,0.08377327896756176,-0.003332063783740548,nan,0.3948148451756856,0.09914923098584583,0.5495746154929229
151,Fib_0 x intermediate_CM,quadratic down,-0.0022168137714584173,quadratic,0.062080648740483586,-9.63832074547138e-05,nan,0.4265062600690758,0.09841271989204137,0.5492063599460206
152,SPP1_Macrophages x perivascular_fibroblasts,linear down quadratic up,0.0032407446073458553,linear_quadratic,0.06707996053189139,-0.011482749908109956,0.0006401519354546004,0.4764729560533275,0.09707210078548278,0.5485360503927414
153,CD8 x prolif,quadratic up,0.003022528985439632,quadratic,0.022785578063748212,0.00013141430371476658,nan,0.4281417357368032,0.09518097118928315,0.5475904855946415
